"","FIPS_county","Year","State","County.name","FIPS","County.code","county_ansi","Yield.bu.acre"
"409656","17015",2016,"ILLINOIS","CARROLL","17","015","015",145600
"409657","17073",2016,"ILLINOIS","HENRY","17","073","073",232000
"409658","17085",2016,"ILLINOIS","JO DAVIESS","17","085","085",95100
"409659","17103",2016,"ILLINOIS","LEE","17","103","103",256000
"409660","17131",2016,"ILLINOIS","MERCER","17","131","131",141600
"409661","17141",2016,"ILLINOIS","OGLE","17","141","141",220000
"409662","17155",2016,"ILLINOIS","PUTNAM","17","155","155",37000
"409663","17161",2016,"ILLINOIS","ROCK ISLAND","17","161","161",59700
"409664","17177",2016,"ILLINOIS","STEPHENSON","17","177","177",175400
"409665","17195",2016,"ILLINOIS","WHITESIDE","17","195","195",233000
"409666","17201",2016,"ILLINOIS","WINNEBAGO","17","201","201",80100
"409667","17007",2016,"ILLINOIS","BOONE","17","007","007",67700
"409668","17031",2016,"ILLINOIS","COOK","17","031","031",3000
"409669","17037",2016,"ILLINOIS","DE KALB","17","037","037",217000
"409670","17063",2016,"ILLINOIS","GRUNDY","17","063","063",104000
"409671","17089",2016,"ILLINOIS","KANE","17","089","089",72800
"409672","17093",2016,"ILLINOIS","KENDALL","17","093","093",77300
"409673","17097",2016,"ILLINOIS","LAKE","17","097","097",8400
"409674","17099",2016,"ILLINOIS","LA SALLE","17","099","099",285000
"409675","17111",2016,"ILLINOIS","MCHENRY","17","111","111",93800
"409676","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",91000
"409677","17001",2016,"ILLINOIS","ADAMS","17","001","001",162900
"409678","17009",2016,"ILLINOIS","BROWN","17","009","009",40600
"409679","17057",2016,"ILLINOIS","FULTON","17","057","057",121700
"409680","17067",2016,"ILLINOIS","HANCOCK","17","067","067",174800
"409681","17071",2016,"ILLINOIS","HENDERSON","17","071","071",98200
"409682","17095",2016,"ILLINOIS","KNOX","17","095","095",153700
"409683","17109",2016,"ILLINOIS","MCDONOUGH","17","109","109",149700
"409684","17169",2016,"ILLINOIS","SCHUYLER","17","169","169",71600
"409685","17187",2016,"ILLINOIS","WARREN","17","187","187",161800
"409686","17039",2016,"ILLINOIS","DE WITT","17","039","039",105900
"409687","17107",2016,"ILLINOIS","LOGAN","17","107","107",199300
"409688","17113",2016,"ILLINOIS","MCLEAN","17","113","113",322500
"409689","17115",2016,"ILLINOIS","MACON","17","115","115",156200
"409690","17123",2016,"ILLINOIS","MARSHALL","17","123","123",101100
"409691","17125",2016,"ILLINOIS","MASON","17","125","125",129800
"409692","17129",2016,"ILLINOIS","MENARD","17","129","129",81500
"409693","17143",2016,"ILLINOIS","PEORIA","17","143","143",106300
"409694","17175",2016,"ILLINOIS","STARK","17","175","175",97200
"409695","17179",2016,"ILLINOIS","TAZEWELL","17","179","179",144000
"409696","17203",2016,"ILLINOIS","WOODFORD","17","203","203",133200
"409697","17019",2016,"ILLINOIS","CHAMPAIGN","17","019","019",284500
"409698","17053",2016,"ILLINOIS","FORD","17","053","053",140800
"409699","17075",2016,"ILLINOIS","IROQUOIS","17","075","075",321500
"409700","17091",2016,"ILLINOIS","KANKAKEE","17","091","091",182800
"409701","17105",2016,"ILLINOIS","LIVINGSTON","17","105","105",295500
"409702","17147",2016,"ILLINOIS","PIATT","17","147","147",136400
"409703","17183",2016,"ILLINOIS","VERMILION","17","183","183",224500
"409704","17017",2016,"ILLINOIS","CASS","17","017","017",99900
"409705","17021",2016,"ILLINOIS","CHRISTIAN","17","021","021",205500
"409706","17061",2016,"ILLINOIS","GREENE","17","061","061",114600
"409707","17083",2016,"ILLINOIS","JERSEY","17","083","083",64800
"409708","17117",2016,"ILLINOIS","MACOUPIN","17","117","117",182400
"409709","17119",2016,"ILLINOIS","MADISON","17","119","119",108500
"409710","17135",2016,"ILLINOIS","MONTGOMERY","17","135","135",167000
"409711","17137",2016,"ILLINOIS","MORGAN","17","137","137",146900
"409712","17149",2016,"ILLINOIS","PIKE","17","149","149",175400
"409713","17167",2016,"ILLINOIS","SANGAMON","17","167","167",229500
"409714","17171",2016,"ILLINOIS","SCOTT","17","171","171",55000
"409715","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",88500
"409716","17025",2016,"ILLINOIS","CLAY","17","025","025",63100
"409717","17035",2016,"ILLINOIS","CUMBERLAND","17","035","035",62700
"409718","17041",2016,"ILLINOIS","DOUGLAS","17","041","041",117200
"409719","17045",2016,"ILLINOIS","EDGAR","17","045","045",171600
"409720","17049",2016,"ILLINOIS","EFFINGHAM","17","049","049",83300
"409721","17051",2016,"ILLINOIS","FAYETTE","17","051","051",115600
"409722","17079",2016,"ILLINOIS","JASPER","17","079","079",90900
"409723","17121",2016,"ILLINOIS","MARION","17","121","121",66800
"409724","17139",2016,"ILLINOIS","MOULTRIE","17","139","139",89500
"409725","17159",2016,"ILLINOIS","RICHLAND","17","159","159",70900
"409726","17173",2016,"ILLINOIS","SHELBY","17","173","173",176000
"409727","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",360400
"409728","17003",2016,"ILLINOIS","ALEXANDER","17","003","003",8500
"409729","17027",2016,"ILLINOIS","CLINTON","17","027","027",91300
"409730","17077",2016,"ILLINOIS","JACKSON","17","077","077",30200
"409731","17087",2016,"ILLINOIS","JOHNSON","17","087","087",6900
"409732","17133",2016,"ILLINOIS","MONROE","17","133","133",52300
"409733","17145",2016,"ILLINOIS","PERRY","17","145","145",46100
"409734","17153",2016,"ILLINOIS","PULASKI","17","153","153",16800
"409735","17157",2016,"ILLINOIS","RANDOLPH","17","157","157",65300
"409736","17163",2016,"ILLINOIS","ST CLAIR","17","163","163",94700
"409737","17181",2016,"ILLINOIS","UNION","17","181","181",13200
"409738","17189",2016,"ILLINOIS","WASHINGTON","17","189","189",98300
"409739","17199",2016,"ILLINOIS","WILLIAMSON","17","199","199",13400
"409740","17047",2016,"ILLINOIS","EDWARDS","17","047","047",39700
"409741","17055",2016,"ILLINOIS","FRANKLIN","17","055","055",29500
"409742","17059",2016,"ILLINOIS","GALLATIN","17","059","059",72800
"409743","17065",2016,"ILLINOIS","HAMILTON","17","065","065",58300
"409744","17081",2016,"ILLINOIS","JEFFERSON","17","081","081",39200
"409745","17127",2016,"ILLINOIS","MASSAC","17","127","127",24500
"409746","17151",2016,"ILLINOIS","POPE","17","151","151",7500
"409747","17165",2016,"ILLINOIS","SALINE","17","165","165",41900
"409748","17185",2016,"ILLINOIS","WABASH","17","185","185",45500
"409749","17193",2016,"ILLINOIS","WHITE","17","193","193",83600
"409750","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",99500
"411801","17011",2016,"ILLINOIS","BUREAU","17","011","011",203.9
"411802","17015",2016,"ILLINOIS","CARROLL","17","015","015",231.9
"411803","17073",2016,"ILLINOIS","HENRY","17","073","073",207.9
"411804","17085",2016,"ILLINOIS","JO DAVIESS","17","085","085",204.9
"411805","17103",2016,"ILLINOIS","LEE","17","103","103",200.9
"411806","17131",2016,"ILLINOIS","MERCER","17","131","131",213.5
"411807","17141",2016,"ILLINOIS","OGLE","17","141","141",225.9
"411808","17155",2016,"ILLINOIS","PUTNAM","17","155","155",218.1
"411809","17161",2016,"ILLINOIS","ROCK ISLAND","17","161","161",210.8
"411810","17177",2016,"ILLINOIS","STEPHENSON","17","177","177",211.2
"411811","17195",2016,"ILLINOIS","WHITESIDE","17","195","195",199
"411812","17201",2016,"ILLINOIS","WINNEBAGO","17","201","201",193.9
"411813","17007",2016,"ILLINOIS","BOONE","17","007","007",197.5
"411814","17031",2016,"ILLINOIS","COOK","17","031","031",170
"411815","17037",2016,"ILLINOIS","DE KALB","17","037","037",215.6
"411816","17063",2016,"ILLINOIS","GRUNDY","17","063","063",212.4
"411817","17089",2016,"ILLINOIS","KANE","17","089","089",210.8
"411818","17093",2016,"ILLINOIS","KENDALL","17","093","093",206.8
"411819","17097",2016,"ILLINOIS","LAKE","17","097","097",154.8
"411820","17099",2016,"ILLINOIS","LA SALLE","17","099","099",205.6
"411821","17111",2016,"ILLINOIS","MCHENRY","17","111","111",199.8
"411822","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",189.5
"411823","17001",2016,"ILLINOIS","ADAMS","17","001","001",193.1
"411824","17009",2016,"ILLINOIS","BROWN","17","009","009",182.3
"411825","17057",2016,"ILLINOIS","FULTON","17","057","057",195.1
"411826","17067",2016,"ILLINOIS","HANCOCK","17","067","067",207.6
"411827","17071",2016,"ILLINOIS","HENDERSON","17","071","071",207
"411828","17095",2016,"ILLINOIS","KNOX","17","095","095",223.3
"411829","17109",2016,"ILLINOIS","MCDONOUGH","17","109","109",212.2
"411830","17169",2016,"ILLINOIS","SCHUYLER","17","169","169",186.5
"411831","17187",2016,"ILLINOIS","WARREN","17","187","187",229.2
"411832","17039",2016,"ILLINOIS","DE WITT","17","039","039",214.5
"411833","17107",2016,"ILLINOIS","LOGAN","17","107","107",219.4
"411834","17113",2016,"ILLINOIS","MCLEAN","17","113","113",218.1
"411835","17115",2016,"ILLINOIS","MACON","17","115","115",214.9
"411836","17123",2016,"ILLINOIS","MARSHALL","17","123","123",215.6
"411837","17125",2016,"ILLINOIS","MASON","17","125","125",198.6
"411838","17129",2016,"ILLINOIS","MENARD","17","129","129",209.3
"411839","17143",2016,"ILLINOIS","PEORIA","17","143","143",214.6
"411840","17175",2016,"ILLINOIS","STARK","17","175","175",225.7
"411841","17179",2016,"ILLINOIS","TAZEWELL","17","179","179",236
"411842","17203",2016,"ILLINOIS","WOODFORD","17","203","203",232.8
"411843","17019",2016,"ILLINOIS","CHAMPAIGN","17","019","019",210.2
"411844","17053",2016,"ILLINOIS","FORD","17","053","053",204
"411845","17075",2016,"ILLINOIS","IROQUOIS","17","075","075",193.6
"411846","17091",2016,"ILLINOIS","KANKAKEE","17","091","091",195.5
"411847","17105",2016,"ILLINOIS","LIVINGSTON","17","105","105",214.7
"411848","17147",2016,"ILLINOIS","PIATT","17","147","147",218.7
"411849","17183",2016,"ILLINOIS","VERMILION","17","183","183",203.9
"411850","17017",2016,"ILLINOIS","CASS","17","017","017",202.3
"411851","17021",2016,"ILLINOIS","CHRISTIAN","17","021","021",203.2
"411852","17061",2016,"ILLINOIS","GREENE","17","061","061",186.9
"411853","17083",2016,"ILLINOIS","JERSEY","17","083","083",175.6
"411854","17117",2016,"ILLINOIS","MACOUPIN","17","117","117",199.2
"411855","17119",2016,"ILLINOIS","MADISON","17","119","119",172
"411856","17135",2016,"ILLINOIS","MONTGOMERY","17","135","135",196.9
"411857","17137",2016,"ILLINOIS","MORGAN","17","137","137",205.6
"411858","17149",2016,"ILLINOIS","PIKE","17","149","149",181.7
"411859","17167",2016,"ILLINOIS","SANGAMON","17","167","167",222.1
"411860","17171",2016,"ILLINOIS","SCOTT","17","171","171",193.3
"411861","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",166.7
"411862","17025",2016,"ILLINOIS","CLAY","17","025","025",154.2
"411863","17035",2016,"ILLINOIS","CUMBERLAND","17","035","035",178.4
"411864","17041",2016,"ILLINOIS","DOUGLAS","17","041","041",208.6
"411865","17045",2016,"ILLINOIS","EDGAR","17","045","045",193.4
"411866","17049",2016,"ILLINOIS","EFFINGHAM","17","049","049",162.2
"411867","17051",2016,"ILLINOIS","FAYETTE","17","051","051",163
"411868","17079",2016,"ILLINOIS","JASPER","17","079","079",165.3
"411869","17121",2016,"ILLINOIS","MARION","17","121","121",144.8
"411870","17139",2016,"ILLINOIS","MOULTRIE","17","139","139",207.9
"411871","17159",2016,"ILLINOIS","RICHLAND","17","159","159",147
"411872","17173",2016,"ILLINOIS","SHELBY","17","173","173",185.7
"411873","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",175.5
"411874","17003",2016,"ILLINOIS","ALEXANDER","17","003","003",131.5
"411875","17027",2016,"ILLINOIS","CLINTON","17","027","027",154.9
"411876","17077",2016,"ILLINOIS","JACKSON","17","077","077",136.7
"411877","17087",2016,"ILLINOIS","JOHNSON","17","087","087",93.9
"411878","17133",2016,"ILLINOIS","MONROE","17","133","133",149.2
"411879","17145",2016,"ILLINOIS","PERRY","17","145","145",112.6
"411880","17153",2016,"ILLINOIS","PULASKI","17","153","153",141.5
"411881","17157",2016,"ILLINOIS","RANDOLPH","17","157","157",135.1
"411882","17163",2016,"ILLINOIS","ST CLAIR","17","163","163",159.2
"411883","17181",2016,"ILLINOIS","UNION","17","181","181",115.8
"411884","17189",2016,"ILLINOIS","WASHINGTON","17","189","189",140.3
"411885","17199",2016,"ILLINOIS","WILLIAMSON","17","199","199",107.8
"411886","17047",2016,"ILLINOIS","EDWARDS","17","047","047",141.6
"411887","17055",2016,"ILLINOIS","FRANKLIN","17","055","055",115.6
"411888","17059",2016,"ILLINOIS","GALLATIN","17","059","059",159.4
"411889","17065",2016,"ILLINOIS","HAMILTON","17","065","065",123.5
"411890","17081",2016,"ILLINOIS","JEFFERSON","17","081","081",121.8
"411891","17127",2016,"ILLINOIS","MASSAC","17","127","127",138.7
"411892","17151",2016,"ILLINOIS","POPE","17","151","151",127.3
"411893","17165",2016,"ILLINOIS","SALINE","17","165","165",136.6
"411894","17185",2016,"ILLINOIS","WABASH","17","185","185",156.4
"411895","17193",2016,"ILLINOIS","WHITE","17","193","193",135.2
"411896","17998",2016,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",131.5
"413887","17011",2017,"ILLINOIS","BUREAU","17","011","011",260000
"413888","17015",2017,"ILLINOIS","CARROLL","17","015","015",145800
"413889","17073",2017,"ILLINOIS","HENRY","17","073","073",226500
"413890","17085",2017,"ILLINOIS","JO DAVIESS","17","085","085",87800
"413891","17103",2017,"ILLINOIS","LEE","17","103","103",237500
"413892","17131",2017,"ILLINOIS","MERCER","17","131","131",136600
"413893","17141",2017,"ILLINOIS","OGLE","17","141","141",214000
"413894","17155",2017,"ILLINOIS","PUTNAM","17","155","155",34000
"413895","17161",2017,"ILLINOIS","ROCK ISLAND","17","161","161",63300
"413896","17177",2017,"ILLINOIS","STEPHENSON","17","177","177",164900
"413897","17195",2017,"ILLINOIS","WHITESIDE","17","195","195",221000
"413898","17201",2017,"ILLINOIS","WINNEBAGO","17","201","201",73600
"413899","17007",2017,"ILLINOIS","BOONE","17","007","007",59600
"413900","17037",2017,"ILLINOIS","DE KALB","17","037","037",208000
"413901","17063",2017,"ILLINOIS","GRUNDY","17","063","063",101000
"413902","17089",2017,"ILLINOIS","KANE","17","089","089",71300
"413903","17093",2017,"ILLINOIS","KENDALL","17","093","093",72900
"413904","17097",2017,"ILLINOIS","LAKE","17","097","097",7900
"413905","17099",2017,"ILLINOIS","LA SALLE","17","099","099",277500
"413906","17111",2017,"ILLINOIS","MCHENRY","17","111","111",84500
"413907","17197",2017,"ILLINOIS","WILL","17","197","197",85800
"413908","17998",2017,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",5500
"413909","17001",2017,"ILLINOIS","ADAMS","17","001","001",150000
"413910","17009",2017,"ILLINOIS","BROWN","17","009","009",36600
"413911","17057",2017,"ILLINOIS","FULTON","17","057","057",118000
"413912","17067",2017,"ILLINOIS","HANCOCK","17","067","067",160000
"413913","17071",2017,"ILLINOIS","HENDERSON","17","071","071",92500
"413914","17095",2017,"ILLINOIS","KNOX","17","095","095",150200
"413915","17109",2017,"ILLINOIS","MCDONOUGH","17","109","109",144100
"413916","17169",2017,"ILLINOIS","SCHUYLER","17","169","169",64900
"413917","17187",2017,"ILLINOIS","WARREN","17","187","187",152700
"413918","17039",2017,"ILLINOIS","DE WITT","17","039","039",99600
"413919","17107",2017,"ILLINOIS","LOGAN","17","107","107",182300
"413920","17113",2017,"ILLINOIS","MCLEAN","17","113","113",305000
"413921","17115",2017,"ILLINOIS","MACON","17","115","115",142600
"413922","17123",2017,"ILLINOIS","MARSHALL","17","123","123",96800
"413923","17125",2017,"ILLINOIS","MASON","17","125","125",116800
"413924","17129",2017,"ILLINOIS","MENARD","17","129","129",77800
"413925","17143",2017,"ILLINOIS","PEORIA","17","143","143",101800
"413926","17175",2017,"ILLINOIS","STARK","17","175","175",91500
"413927","17179",2017,"ILLINOIS","TAZEWELL","17","179","179",142700
"413928","17203",2017,"ILLINOIS","WOODFORD","17","203","203",128100
"413929","17019",2017,"ILLINOIS","CHAMPAIGN","17","019","019",270000
"413930","17053",2017,"ILLINOIS","FORD","17","053","053",135700
"413931","17075",2017,"ILLINOIS","IROQUOIS","17","075","075",321000
"413932","17091",2017,"ILLINOIS","KANKAKEE","17","091","091",182300
"413933","17105",2017,"ILLINOIS","LIVINGSTON","17","105","105",289500
"413934","17147",2017,"ILLINOIS","PIATT","17","147","147",132500
"413935","17183",2017,"ILLINOIS","VERMILION","17","183","183",214000
"413936","17005",2017,"ILLINOIS","BOND","17","005","005",68000
"413937","17013",2017,"ILLINOIS","CALHOUN","17","013","013",17500
"413938","17017",2017,"ILLINOIS","CASS","17","017","017",89400
"413939","17021",2017,"ILLINOIS","CHRISTIAN","17","021","021",188700
"413940","17061",2017,"ILLINOIS","GREENE","17","061","061",109000
"413941","17083",2017,"ILLINOIS","JERSEY","17","083","083",62000
"413942","17117",2017,"ILLINOIS","MACOUPIN","17","117","117",179500
"413943","17119",2017,"ILLINOIS","MADISON","17","119","119",103600
"413944","17135",2017,"ILLINOIS","MONTGOMERY","17","135","135",156200
"413945","17137",2017,"ILLINOIS","MORGAN","17","137","137",131000
"413946","17149",2017,"ILLINOIS","PIKE","17","149","149",149500
"413947","17167",2017,"ILLINOIS","SANGAMON","17","167","167",206500
"413948","17171",2017,"ILLINOIS","SCOTT","17","171","171",47100
"413949","17023",2017,"ILLINOIS","CLARK","17","023","023",89400
"413950","17025",2017,"ILLINOIS","CLAY","17","025","025",71700
"413951","17029",2017,"ILLINOIS","COLES","17","029","029",113200
"413952","17033",2017,"ILLINOIS","CRAWFORD","17","033","033",83200
"413953","17035",2017,"ILLINOIS","CUMBERLAND","17","035","035",61500
"413954","17041",2017,"ILLINOIS","DOUGLAS","17","041","041",113100
"413955","17045",2017,"ILLINOIS","EDGAR","17","045","045",158900
"413956","17049",2017,"ILLINOIS","EFFINGHAM","17","049","049",86000
"413957","17051",2017,"ILLINOIS","FAYETTE","17","051","051",107000
"413958","17079",2017,"ILLINOIS","JASPER","17","079","079",99000
"413959","17101",2017,"ILLINOIS","LAWRENCE","17","101","101",76600
"413960","17121",2017,"ILLINOIS","MARION","17","121","121",71900
"413961","17139",2017,"ILLINOIS","MOULTRIE","17","139","139",84700
"413962","17159",2017,"ILLINOIS","RICHLAND","17","159","159",74000
"413963","17173",2017,"ILLINOIS","SHELBY","17","173","173",165800
"413964","17003",2017,"ILLINOIS","ALEXANDER","17","003","003",4900
"413965","17027",2017,"ILLINOIS","CLINTON","17","027","027",83300
"413966","17077",2017,"ILLINOIS","JACKSON","17","077","077",24300
"413967","17087",2017,"ILLINOIS","JOHNSON","17","087","087",5700
"413968","17133",2017,"ILLINOIS","MONROE","17","133","133",46100
"413969","17145",2017,"ILLINOIS","PERRY","17","145","145",44000
"413970","17153",2017,"ILLINOIS","PULASKI","17","153","153",13200
"413971","17157",2017,"ILLINOIS","RANDOLPH","17","157","157",60100
"413972","17163",2017,"ILLINOIS","ST CLAIR","17","163","163",86900
"413973","17181",2017,"ILLINOIS","UNION","17","181","181",9700
"413974","17189",2017,"ILLINOIS","WASHINGTON","17","189","189",96600
"413975","17199",2017,"ILLINOIS","WILLIAMSON","17","199","199",14200
"413976","17047",2017,"ILLINOIS","EDWARDS","17","047","047",38200
